kind,container,entry,offset,clen,ulen,method,verified,crc_ok,note
zip,zip@3369984,skin/classic/inspector/iconViewerList-dis.gif,3520035,90,90,stored,1,1,
zip,zip@3369984,skin/classic/inspector/viewers/boxModel/boxModel.css,3520228,1151,2812,deflate,1,1,
zip,zip@3369984,skin/classic/inspector/viewers/dom/columnsDialog.css,3521482,983,2134,deflate,1,1,
zip,zip@3369984,skin/classic/inspector/viewers/dom/dom.css,3522558,1058,2558,deflate,1,1,
zip,zip@3369984,skin/classic/inspector/viewers/dom/findDialog.css,3523716,822,1801,deflate,1,1,
zip,zip@3369984,skin/classic/inspector/viewers/domNode/domNode.css,3524639,844,1872,deflate,1,1,
zip,zip@3369984,skin/classic/inspector/viewers/styleRules/styleRules.css,3525590,965,2180,deflate,1,1,
zip,zip@3369984,skin/classic/inspector/viewers/xblBindings/xblBindings.css,3526664,838,1862,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/contents.rdf,3527587,311,723,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/btnFind.gif,3527982,97,98,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/btnFind-dis.gif,3528167,98,98,stored,1,1,
zip,zip@3369984,skin/modern/inspector/btnSelecting.gif,3528354,286,286,stored,1,1,
zip,zip@3369984,skin/modern/inspector/btnSelecting-act.gif,3528733,279,287,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/btnSelecting-dis.gif,3529105,264,279,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/ImageSearchItem.gif,3529461,118,122,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/iconImportant.gif,3529669,64,65,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/iconViewerMenu-dis.gif,3529828,65,65,stored,1,1,
zip,zip@3369984,skin/modern/inspector/inspector.css,3529979,835,1861,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/inspectorWindow.css,3530906,1035,2528,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/titledSplitter.css,3532032,1156,2638,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/titledsplitter-close.gif,3533285,54,58,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/treeEditable.css,3533428,867,1956,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/panelset.css,3534380,1013,2435,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/sidebar.css,3535477,846,1831,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/multipanel.css,3536410,978,2182,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/iconViewerMenu.gif,3537479,51,58,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/iconViewerList.gif,3537621,110,113,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/iconViewerList-dis.gif,3537826,122,141,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/viewers/boxModel/boxModel.css,3538050,1151,2809,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/viewers/dom/columnsDialog.css,3539303,981,2120,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/viewers/dom/dom.css,3540376,1060,2560,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/viewers/dom/findDialog.css,3541535,822,1801,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/viewers/domNode/domNode.css,3542457,844,1872,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/viewers/styleRules/styleRules.css,3543407,965,2180,deflate,1,1,
zip,zip@3369984,skin/modern/inspector/viewers/xblBindings/xblBindings.css,3544480,838,1861,deflate,1,1,
zip,zip@3563520,content/chatzilla/contents.rdf,3563601,344,858,deflate,1,1,
zip,zip@3563520,locale/en-US/chatzilla/contents.rdf,3564031,347,789,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/contents.rdf,3564463,321,729,deflate,1,1,
zip,zip@3563520,content/chatzilla/lib/js/utils.js,3564868,4525,14274,deflate,1,1,
zip,zip@3563520,content/chatzilla/lib/js/events.js,3569478,1893,5680,deflate,1,1,
zip,zip@3563520,content/chatzilla/lib/js/connection-xpcom.js,3571466,2649,8710,deflate,1,1,
zip,zip@3563520,content/chatzilla/lib/js/command-manager.js,3574209,967,2220,deflate,1,1,
zip,zip@3563520,content/chatzilla/lib/js/irc.js,3575258,10651,52428,deflate,1,1,
zip,zip@3563520,content/chatzilla/lib/js/irc-debug.js,3585997,1168,3050,deflate,1,1,
zip,zip@3563520,content/chatzilla/lib/xul/munger.js,3587251,1673,6913,deflate,1,1,
zip,zip@3563520,content/chatzilla/chatzilla.xul,3589006,2343,8092,deflate,1,1,
zip,zip@3563520,content/chatzilla/scripts.xul,3591429,1048,3088,deflate,1,1,
zip,zip@3563520,content/chatzilla/menus.xul,3592555,2652,11308,deflate,1,1,
zip,zip@3563520,content/chatzilla/popups.xul,3595286,2002,7506,deflate,1,1,
zip,zip@3563520,content/chatzilla/outputwindow.html,3597374,357,647,deflate,1,1,
zip,zip@3563520,content/chatzilla/commands.js,3597811,1109,3175,deflate,1,1,
zip,zip@3563520,content/chatzilla/handlers.js,3599000,17095,86259,deflate,1,1,
zip,zip@3563520,content/chatzilla/readprefs.js,3616176,2851,11342,deflate,1,1,
zip,zip@3563520,content/chatzilla/static.js,3619105,20711,87181,deflate,1,1,
zip,zip@3563520,content/chatzilla/rdf.js,3639891,1824,6107,deflate,1,1,
zip,zip@3563520,content/chatzilla/dynamic.css,3641795,61,64,deflate,1,1,
zip,zip@3563520,content/chatzilla/output-base.css,3641940,4291,15029,deflate,1,1,
zip,zip@3563520,content/chatzilla/chatzillaOverlay.xul,3646320,553,1155,deflate,1,1,
zip,zip@3563520,content/chatzilla/chatzillaOverlay.js,3646961,93,107,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/chatzilla.css,3647140,1150,2801,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/chatzillaOverlay.css,3648383,847,1896,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/output-default.css,3649321,931,2176,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/output-light.css,3650341,1554,4796,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/output-dark.css,3651983,1414,4366,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/face-ear.gif,3653489,112,117,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/face-frown.gif,3653695,150,151,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/face-tongue.gif,3653940,150,151,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/face-angry.gif,3654184,149,150,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/face-screw.gif,3654427,149,150,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/face-wink.gif,3654669,153,155,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/face-cry.gif,3654914,152,153,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/face-smile.gif,3655160,149,150,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/face-dunno.gif,3655403,110,115,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/face-surprise.gif,3655610,149,151,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/is-op.gif,3655848,101,106,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/isnt-op.gif,3656040,102,107,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/is-voice.gif,3656234,102,106,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/isnt-voice.gif,3656430,96,104,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/taskbar-irc.gif,3656621,186,214,deflate,1,1,
zip,zip@3563520,skin/modern/chatzilla/images/chatzilla-16.gif,3656903,196,224,deflate,1,1,
zip,zip@3563520,locale/en-US/chatzilla/chatzillaOverlay.dtd,3657193,68,104,deflate,1,1,
zip,zip@3563520,locale/en-US/chatzilla/chatzilla.dtd,3657348,973,3994,deflate,1,1,
zip,zip@3563520,locale/en-US/chatzilla/chatzilla.properties,3658415,6540,19582,deflate,1,1,
zip,zip@3563520,locale/en-US/chatzilla/pref-irc.dtd,3665041,448,1070,deflate,1,1,
zip,zip@3675136,content/pipnss/contents.rdf,3675214,299,574,deflate,1,1,
zip,zip@3676160,content/pippki/contents.rdf,3676238,840,2011,deflate,1,1,
zip,zip@3676160,content/pippki/changepassword.xul,3677162,1573,3847,deflate,1,1,
zip,zip@3676160,content/pippki/getpassword.xul,3678816,1095,2477,deflate,1,1,
zip,zip@3676160,content/pippki/password.js,3679988,2653,8639,deflate,1,1,
zip,zip@3676160,content/pippki/resetpassword.xul,3682724,944,2128,deflate,1,1,
zip,zip@3676160,content/pippki/resetpassword.js,3683750,1136,2840,deflate,1,1,
zip,zip@3676160,content/pippki/PrefOverlay.xul,3684967,739,1964,deflate,1,1,
zip,zip@3676160,content/pippki/pref-security.js,3685788,897,1887,deflate,1,1,
zip,zip@3676160,content/pippki/pref-ssl.xul,3686763,1277,3278,deflate,1,1,
zip,zip@3676160,content/pippki/pref-certs.xul,3688120,1170,2911,deflate,1,1,
zip,zip@3676160,content/pippki/pref-ciphers.xul,3689372,1522,4898,deflate,1,1,
zip,zip@3676160,content/pippki/PageInfoOverlay.xul,3690979,2258,7809,deflate,1,1,
zip,zip@3676160,content/pippki/newserver.js,3693315,1163,2699,deflate,1,1,
zip,zip@3676160,content/pippki/newserver.xul,3694557,986,2133,deflate,1,1,
zip,zip@3676160,content/pippki/downloadcert.js,3695624,954,2318,deflate,1,1,
zip,zip@3676160,content/pippki/downloadcert.xul,3696660,1215,3155,deflate,1,1,
zip,zip@3676160,content/pippki/cacertexists.js,3697956,477,844,deflate,1,1,
zip,zip@3676160,content/pippki/cacertexists.xul,3698515,809,1593,deflate,1,1,
zip,zip@3676160,content/pippki/certManager.js,3699404,2577,11247,deflate,1,1,
zip,zip@3676160,content/pippki/certManager.xul,3702062,990,2546,deflate,1,1,
zip,zip@3676160,content/pippki/CAOverlay.xul,3703131,1058,2520,deflate,1,1,
zip,zip@3676160,content/pippki/WebSitesOverlay.xul,3704274,1071,2566,deflate,1,1,
zip,zip@3676160,content/pippki/OthersOverlay.xul,3705428,1392,3554,deflate,1,1,
zip,zip@3676160,content/pippki/MineOverlay.xul,3706901,1135,3554,deflate,1,1,
zip,zip@3676160,content/pippki/viewCertDetails.xul,3708121,1001,3595,deflate,1,1,
zip,zip@3676160,content/pippki/editcacert.xul,3709202,1049,2618,deflate,1,1,
zip,zip@3676160,content/pippki/editsslcert.xul,3710332,1009,2552,deflate,1,1,
zip,zip@3676160,content/pippki/editcerts.js,3711419,1682,6044,deflate,1,1,
zip,zip@3676160,content/pippki/deletecert.xul,3713181,978,2272,deflate,1,1,
zip,zip@3676160,content/pippki/deletecert.js,3714238,1250,3670,deflate,1,1,
zip,zip@3676160,content/pippki/viewCertDetails.js,3715572,2751,8954,deflate,1,1,
zip,zip@3676160,content/pippki/getp12password.xul,3718407,1096,2451,deflate,1,1,
zip,zip@3676160,content/pippki/setp12password.xul,3719587,1305,3298,deflate,1,1,
zip,zip@3676160,content/pippki/pippki.js,3720967,668,1228,deflate,1,1,
zip,zip@3676160,content/pippki/domainMismatch.xul,3721719,940,2335,deflate,1,1,
zip,zip@3676160,content/pippki/domainMismatch.js,3722742,972,2250,deflate,1,1,
zip,zip@3676160,content/pippki/serverCertExpired.xul,3723801,919,2171,deflate,1,1,
zip,zip@3676160,content/pippki/serverCertExpired.js,3724806,999,2200,deflate,1,1,
zip,zip@3676160,content/pippki/clientauthask.xul,3725888,1124,2627,deflate,1,1,
zip,zip@3676160,content/pippki/clientauthask.js,3727094,1105,2807,deflate,1,1,
zip,zip@3676160,content/pippki/certpicker.xul,3728279,1380,3079,deflate,1,1,
zip,zip@3676160,content/pippki/certpicker.js,3729738,1348,3280,deflate,1,1,
zip,zip@3676160,content/pippki/certViewer.xul,3731166,1118,2858,deflate,1,1,
zip,zip@3676160,content/pippki/certDump.xul,3732362,975,2075,deflate,1,1,
zip,zip@3676160,content/pippki/device_manager.xul,3733421,1303,3881,deflate,1,1,
zip,zip@3676160,content/pippki/device_manager.js,3734807,3461,14050,deflate,1,1,
zip,zip@3676160,content/pippki/load_device.xul,3738349,935,2143,deflate,1,1,
zip,zip@3676160,content/pippki/choosetoken.xul,3739365,1056,2368,deflate,1,1,
zip,zip@3676160,content/pippki/choosetoken.js,3740501,826,1811,deflate,1,1,
zip,zip@3676160,content/pippki/escrowWarn.xul,3741407,924,2221,deflate,1,1,
zip,zip@3676160,content/pippki/escrowWarn.js,3742410,900,1914,deflate,1,1,
zip,zip@3676160,content/pippki/pref-validation.xul,3743395,1229,3194,deflate,1,1,
zip,zip@3676160,content/pippki/pref-validation.js,3744708,1096,2953,deflate,1,1,
zip,zip@3676160,content/pippki/crlManager.xul,3745884,1272,3353,deflate,1,1,
zip,zip@3676160,content/pippki/crlManager.js,3747235,2391,7754,deflate,1,1,
zip,zip@3676160,content/pippki/pref-masterpass.js,3749710,1567,4317,deflate,1,1,
zip,zip@3676160,content/pippki/pref-masterpass.xul,3751362,1383,3930,deflate,1,1,
zip,zip@3676160,content/pippki/serverCrlNextupdate.js,3752833,955,2213,deflate,1,1,
zip,zip@3676160,content/pippki/serverCrlNextupdate.xul,3753877,910,1939,deflate,1,1,
zip,zip@3676160,content/pippki/createCertInfo.xul,3754871,698,1411,deflate,1,1,
zip,zip@3676160,content/pippki/createCertInfo.js,3755652,650,1216,deflate,1,1,
zip,zip@3676160,content/pippki/crlImportDialog.xul,3756387,951,2252,deflate,1,1,
zip,zip@3676160,content/pippki/crlImportDialog.js,3757422,1384,3726,deflate,1,1,
zip,zip@3676160,content/pippki/pref-crlupdate.xul,3758890,1155,3080,deflate,1,1,
zip,zip@3676160,content/pippki/pref-crlupdate.js,3760128,2381,8299,deflate,1,1,
zip,zip@3769344,content/messenger/am-mdn.xul,3769423,1428,5183,deflate,1,1,
zip,zip@3769344,content/messenger/am-mdn.js,3770929,1080,3953,deflate,1,1,
zip,zip@3769344,content/messenger-mdn/contents.rdf,3772094,308,639,deflate,1,1,
zip,zip@3769344,content/messenger/am-smime.xul,3772483,1267,3724,deflate,1,1,
zip,zip@3769344,content/messenger/am-smime.js,3773830,1736,5045,deflate,1,1,
zip,zip@3769344,content/messenger-smime/msgCompSMIMEOverlay.js,3775663,2144,7006,deflate,1,1,
zip,zip@3769344,content/messenger-smime/msgCompSMIMEOverlay.xul,3777905,1489,4830,deflate,1,1,
zip,zip@3769344,content/messenger-smime/msgReadSMIMEOverlay.js,3779491,1540,3696,deflate,1,1,
zip,zip@3769344,content/messenger-smime/msgReadSMIMEOverlay.xul,3781129,1221,2896,deflate,1,1,
zip,zip@3769344,content/messenger-smime/msgHdrViewSMIMEOverlay.xul,3782451,793,1611,deflate,1,1,
zip,zip@3769344,content/messenger-smime/msgHdrViewSMIMEOverlay.js,3783344,1437,4085,deflate,1,1,
zip,zip@3769344,content/messenger-smime/msgCompSecurityInfo.xul,3784879,1547,4016,deflate,1,1,
zip,zip@3769344,content/messenger-smime/msgCompSecurityInfo.js,3786523,1913,5771,deflate,1,1,
zip,zip@3769344,content/messenger-smime/msgReadSecurityInfo.xul,3788534,1469,4226,deflate,1,1,
zip,zip@3769344,content/messenger-smime/msgReadSecurityInfo.js,3790100,2218,7870,deflate,1,1,
zip,zip@3769344,content/messenger-smime/contents.rdf,3792405,467,1932,deflate,1,1,
zip,zip@3769344,content/messenger/contents.rdf,3792953,706,3956,deflate,1,1,
zip,zip@3769344,content/messenger-region/contents.rdf,3793747,290,568,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/pref-addressing.xul,3794137,1051,3408,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/pref-addressbookOverlay.xul,3795296,248,433,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/pref-directory.js,3795642,3205,15905,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/pref-directory-add.js,3798949,2390,9915,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/pref-directory-add.xul,3801442,1611,5629,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/replicationProgress.xul,3803157,1362,3346,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/replicationProgress.js,3804622,1790,5000,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/pref-editdirectories.xul,3806517,890,1825,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abAddressBookNameDialog.js,3807514,308,670,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abAddressBookNameDialog.xul,3807930,875,1649,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abCardOverlay.js,3808902,4148,16066,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abCardOverlay.xul,3813148,1845,13040,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abCardViewOverlay.js,3815094,3869,15772,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abCardViewOverlay.xul,3819065,1425,6651,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abCommon.js,3820582,6390,24489,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abDirTreeOverlay.xul,3827073,1322,3231,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abEditCardDialog.xul,3828496,684,1270,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abNewCardDialog.xul,3829280,1030,2137,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abResultsPaneOverlay.xul,3830415,1508,5215,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abResultsPane.js,3832020,1324,3143,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abSelectAddressesDialog.js,3833451,3537,12084,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abSelectAddressesDialog.xul,3837096,1942,5665,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/addressbook.js,3839133,4668,15796,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/addressbook.xul,3843897,3873,18699,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abDragDrop.js,3847864,1958,5804,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abMailListDialog.xul,3849923,1044,2168,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abMailListDialog.js,3851067,4893,16347,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abListOverlay.xul,3856058,1308,3581,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/abEditListDialog.xul,3857467,793,1480,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/addressbook-panel.xul,3858362,1701,4766,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/addressbook-panel.js,3860164,1914,5162,deflate,1,1,
zip,zip@3769344,content/messenger/addressbook/print.css,3862168,1226,2981,deflate,1,1,
zip,zip@3769344,content/messenger/AccountManager.xul,3863481,1001,3015,deflate,1,1,
zip,zip@3769344,content/messenger/AccountManager.js,3864568,7727,31983,deflate,1,1,
zip,zip@3769344,content/messenger/am-main.xul,3872375,1008,3722,deflate,1,1,
zip,zip@3769344,content/messenger/am-main.js,3873462,1680,4174,deflate,1,1,
zip,zip@3769344,content/messenger/am-help.js,3875221,1342,3240,deflate,1,1,
zip,zip@3769344,content/messenger/am-identity-advanced.xul,3876656,1059,2203,deflate,1,1,
zip,zip@3769344,content/messenger/am-identity-advanced.js,3877807,1260,3073,deflate,1,1,
zip,zip@3769344,content/messenger/am-server.xul,3879149,2325,9514,deflate,1,1,
zip,zip@3769344,content/messenger/am-serverwithnoidentities.xul,3881572,537,1137,deflate,1,1,
zip,zip@3769344,content/messenger/am-serverwithnoidentities.js,3882206,512,894,deflate,1,1,
zip,zip@3769344,content/messenger/am-server.js,3882799,2616,8649,deflate,1,1,
zip,zip@3769344,content/messenger/am-server-top.xul,3885501,198,267,deflate,1,1,
zip,zip@3769344,content/messenger/am-copies.xul,3885781,1298,7067,deflate,1,1,
zip,zip@3769344,content/messenger/am-copies.js,3887160,3475,14912,deflate,1,1,
zip,zip@3769344,content/messenger/am-offline.xul,3890718,1588,5812,deflate,1,1,
zip,zip@3769344,content/messenger/am-offline.js,3892388,3293,12694,deflate,1,1,
zip,zip@3769344,content/messenger/am-addressing.xul,3895767,1152,2784,deflate,1,1,
zip,zip@3769344,content/messenger/am-addressing.js,3897004,799,3024,deflate,1,1,
zip,zip@3769344,content/messenger/am-advanced.xul,3897887,197,265,deflate,1,1,
zip,zip@3769344,content/messenger/am-imap-advanced.xul,3898173,628,1885,deflate,1,1,
zip,zip@3769344,content/messenger/am-imap-advanced.js,3898889,1210,2912,deflate,1,1,
